Plot Number,Zone,Subzone,Site Series,Accuracy,Latitude,Longitude,Elevation,Spp
KL-126,ICH,mw2,103,,50.54129028,-116.9805984,709,Fd
KL-13,ICH,mw4,,,49.43680954,-117.4553986,1326,Fd
KL-130,ICH,wk1,,,50.48662186,-116.876297,922,Fd
KL-131,ICH,wk1,102,,50.48635864,-116.8743973,1011,Fd
KL-134,ESSF,wc4,,,50.58839035,-117.3637009,1818,Fd
KL-137,ICH,mw2,104,,50.55091858,-117.3700027,961,Fd
KL-138,ICH,mw2,102,,50.55101013,-117.3684998,1010,Fd
KL-139,ICH,mw2,,,50.39332962,-117.0319977,1461,Fd
KL-14,ICH,dw1,,,49.79478073,-116.9604034,994,Fd
KL-140,ICH,mw2,,,50.3935318,-117.0311966,1492,Fd
KL-142,ICH,mw2,,,50.39455032,-117.0298996,1581,Fd
KL-143,ESSF,wh1,101,,50.3948288,-117.0292969,1612,Fd
KL-153,ESSF,wh1,103,,50.48997879,-117.1866989,1649,Fd
KL-155,ICH,wk1,,,50.5318985,-117.2758026,1548,Fd
KL-156,ICH,wk1,,,50.53178024,-117.2754974,1560,Fd
KL-157,ICH,wk1,103,,50.53145981,-117.2748032,1565,Fd
KL-16,ICH,dw1,,,49.79611969,-116.960701,1038,Fd
KL-160,ESSF,wc1,,,50.1619606,-117.0273972,1570,Fd
KL-162,ICH,mw2,,,50.28419876,-117.0161972,707,Fd
KL-163,ICH,mw2,,,50.28392029,-117.0166016,726,Fd
KL-165,ICH,mw2,,,50.28290176,-117.0180969,767,Fd
KL-17,ICH,dw1,,,49.88280869,-116.9412003,986,Fd
KL-176,ESSF,wm,,,50.12247086,-116.8665009,1732,Fd
KL-177,ICH,mw2,103,,50.3053894,-116.969902,652,Fd
KL-178,ICH,mw2,,,50.30564117,-116.9700012,667,Fd
KL-18,ICH,dw1,104,,49.50506973,-117.4439011,956,Fd
KL-180,ICH,wk1,,,50.35211182,-117.069603,1164,Fd
KL-19,ICH,mw4,,,49.41178894,-117.4781036,1459,Fd
KL-2,ICH,dw1,,,49.57464981,-117.2517014,930,Fd
KL-20,ICH,mw4,,,49.41157913,-117.4778976,1466,Fd
KL-21,ICH,mw4,,,49.41115189,-117.4776993,1471,Fd
KL-3,ICH,dw1,,,49.59267044,-117.2421036,803,Fd
KL-36,ICH,dw1,,,49.90369034,-116.8610992,948,Fd
KL-37,ICH,dw1,,,49.90385056,-116.8615036,955,Fd
KL-38,ICH,dw1,104,,49.90447998,-116.8626022,968,Fd
KL-39,ICH,,,,49.94318008,-116.8345032,1030,Fd
KL-4,ICH,dw1,104,,49.59500122,-117.2410965,870,Fd
KL-40,ICH,,,,49.94305038,-116.8339005,1038,Fd
KL-41,ICH,,,,49.94279099,-116.832901,1079,Fd
KL-42,ICH,dw1,,,49.56097031,-116.7705994,1130,Fd
KL-43,ICH,dw1,,,49.5625,-116.7697983,1140,Fd
KL-44,ICH,dw1,,,49.60599899,-116.7708969,924,Fd
KL-45,ICH,dw1,104,,49.6069603,-116.7703018,926,Fd
KL-46,ICH,dm,103,,49.27376938,-116.3309021,1495,Fd
KL-47,ICH,dm,103,,49.27346039,-116.3302002,1503,Fd
KL-5,ICH,dw1,,,49.63883972,-117.0030975,1216,Fd
KL-51,ICH,mk4,,,49.01016998,-115.7909012,1173,Fd
KL-57,ICH,dm,,,49.01990891,-116.2631989,1485,Fd
KL-58,ICH,dm,103,,49.02024078,-116.2626038,1493,Fd
KL-59,ICH,dm,,,49.02059174,-116.2618027,1531,Fd
KL-6,ICH,dw1,,,49.63512039,-117.0007019,974,Fd
KL-60,ICH,dm,102b,,49.02098846,-116.2602997,1536,Fd
KL-67,ICH,dm,103,,49.06937027,-116.0764008,1192,Fd
KL-69,ICH,dw1,,,49.06386948,-116.0285034,1160,Fd
KL-7,ICH,mw4,,,49.47546005,-117.5432968,1249,Fd
KL-71,ICH,xw,103,,49.10527039,-116.4337006,893,Fd
KL-72,ICH,xw,101,,49.10517883,-116.4336014,859,Fd
KL-75,ICH,xw,,,49.10297012,-116.433403,954,Fd
KL-76,ICH,xw,,,49.10184097,-116.4330978,1003,Fd
KL-79,ICH,xw,,,49.12347031,-116.6384964,639,Fd
KL-80,ICH,dm,103,,49.20663834,-116.2474976,1351,Fd
KL-81,ICH,dm,,,49.20811081,-116.2471008,1400,Fd
KL-83,ICH,dm,,,49.24317932,-116.142601,1334,Fd
KL-89,ESSF,wm4,110,,49.33699036,-116.4869003,1607,Fd
KL-9,ICH,mw4,,,49.47470856,-117.5425034,1282,Fd
KN02470,IDF,dm2,104,,49.33528137,-115.1842728,865,Fd
KN02471,ICH,mk4,110,,49.5672493,-115.3280945,940,Fd
KN02475,ESSF,dk1,103,,49.79541016,-115.6169052,1800,Fd
KN02476,ESSF,dk1,103,,49.79541016,-115.6168976,1800,Fd
KN02480,ESSF,dk1,104,,49.79541016,-115.6168976,1800,Fd
KN02486,ESSF,dk1,110,,49.31741714,-114.702179,1730,Fd
KN02488,ICH,mk4,101,,49.68192673,-115.2381134,1175,Fd
KN02489,ICH,mk4,101,,49.68193054,-115.2380981,1175,Fd
KN02490,ICH,mk4,103,,49.38721466,-114.9953308,1130,Fd
KN02796,ICH,mw5,110,,49.72377014,-118.3228989,1152,Fd
KN02798,ICH,mw5,101,,50.0050621,-118.341629,1291,Fd
KN02799,ICH,mw5,104,,49.44853973,-117.9449692,1400,Fd
KN02800,ESSF,mh,103,,49.17519379,-118.0758591,1683,Fd
KN02802,ICH,mw5,110,,49.03634644,-117.8971176,1359,Fd
KN02806,ICH,dm,101,,49.15235138,-116.1660309,1359,Fd
KN02371,ESSF,wm4,103.1,,49.65273666,-116.1027222,1679,Fd
KN02374,ESSF,wm4,101,,49.7083931,-116.175293,1532,Fd
KN02375,ESSF,wm4,103.1,,49.70862198,-116.1741867,1546,Fd
KN02377,ESSF,wh2,104,,49.54712296,-116.4729309,1540,Fd
KN02378,ESSF,wh2,104,,49.54719543,-116.4732513,1544,Fd
KN02381,ICH,dm,101,,49.55454254,-116.3769913,1399,Fd
KN02382,ESSF,wh2,104,,49.5656929,-116.5899887,1470,Fd
KN02386,ICH,dm,101,,49.6207695,-116.552063,1395,Fd
KN02387,ICH,dm,103,,49.66094971,-116.3472748,1048,Fd
KN02388,ICH,dm,101,,49.61851883,-116.2177048,1015,Fd
KN02392,ICH,dm,103,,49.79954147,-116.433876,1277,Fd
KN02393,ICH,dm,101,,49.5949707,-116.131134,1142,Fd
KN02394,ICH,dm,103,,49.73220062,-116.3726044,1082,Fd
KN02395,ICH,dm,110,,49.77822495,-116.3944397,1233,Fd
KN02396,ICH,dm,110,,49.74982834,-116.3755264,1208,Fd
KN02399,ICH,dm,110,,49.54883194,-116.2121506,1297,Fd
KN02400,ICH,dm,103,,49.60020065,-116.1375885,1046,Fd
KN02401,ICH,dm,103,,49.59962463,-116.1384735,1041,Fd
KN02402,ESSF,wm2,110,,49.53796005,-116.3579941,1644,Fd
KN02403,ESSF,wh2,101,,49.53970337,-116.35923,1627,Fd
KN02404,ESSF,wh2,104,,49.54456711,-116.3603363,1583,Fd
KN02405,ESSF,wh2,110,,49.54430389,-116.3614655,1560,Fd
KN02406,ICH,dm,110,,49.60013962,-116.2572861,1082,Fd
KN02409,ESSF,wh3,103,,49.30672455,-116.9525909,1682,Fd
KN02410,ESSF,wh3,104,,49.30842972,-116.945549,1655,Fd
KN02413,ICH,dw1,101,,49.3283577,-117.2789001,1055,Fd
KN02414,ICH,dw1,101,,49.32857132,-117.2797165,1060,Fd
KN02416,ICH,mw4,104,,49.16276932,-116.8516159,1376,Fd
KN02422,ICH,mw4,101,,49.30068588,-116.9462051,1345,Fd
KN02423,ICH,dw1,101,,49.32471466,-116.795517,558,Fd
KN02425,ESSF,wh3,104,,49.22748184,-116.8931732,1629,Fd
KN02426,ESSF,wh3,103,,49.23560333,-116.9562378,1587,Fd
KN02430,ICH,mw4,101,,49.2961235,-117.2612076,1214,Fd
KN02431,ICH,mw4,104,,49.30340958,-117.2574081,1170,Fd
KN02432,ICH,dw1,110,,49.26825714,-117.4014664,997,Fd
KN02433,ICH,dw1,104,,49.2706337,-117.4115295,1115,Fd
KN02434,ICH,mw4,104,,49.26584244,-117.4303055,1125,Fd
KN02436,ICH,mw4,101,,49.26195526,-117.4305649,1196,Fd
KN02438,ICH,mw4,101,,49.14139938,-117.3656387,1429,Fd
KN02439,ICH,xw,101,,49.05814743,-117.4055176,802,Fd
KN02440,ICH,xw,101,,49.05824661,-117.4053421,798,Fd
KN02442,ICH,mw4,101,,49.65073395,-117.0638046,1387,Fd
KN02443,ICH,mw4,104,,49.65074539,-117.0642395,1386,Fd
KN02445,ICH,dw1,101,,49.62148285,-117.2553406,1011,Fd
KN02446,ICH,mw4,101,,49.50956726,-117.4726105,1213,Fd
KN02447,ICH,mw4,104,,49.50968552,-117.4728317,1229,Fd
KN02451,ESSF,wh3,104,,49.57208252,-117.3265228,1610,Fd
KN02452,ESSF,wh3,103,,49.56694794,-117.3325577,1650,Fd
KN02455,ESSF,wh3,103,,49.302845,-117.5083466,1672,Fd
